State,City,Start_Year,Population,Accidents,pop_per_100K,accidents_per_pop_100K
CA,Rancho Cucamonga,2019,173946,684,1.73946,393.2254837708254
CA,Rancho Cucamonga,2020,173946,806,1.73946,463.3621928644522
CA,Rancho Cucamonga,2021,173946,1260,1.73946,724.3627332620468
CA,Rancho Cucamonga,2022,173946,1298,1.73946,746.2085934715371
CA,Rancho Cucamonga,2023,173946,239,1.73946,137.39896289653112
CA,Rialto,2016,103799,96,1.03799,92.48644013911502
CA,Rialto,2017,103799,120,1.03799,115.60805017389377
CA,Rialto,2018,103799,120,1.03799,115.60805017389377
CA,Rialto,2019,103799,230,1.03799,221.58209616662975
CA,Rialto,2020,103799,365,1.03799,351.64115261226027
CA,Rialto,2021,103799,379,1.03799,365.12875846588116
CA,Rialto,2022,103799,420,1.03799,404.6281756086282
CA,Rialto,2023,103799,104,1.03799,100.19364348404127
CA,Richmond,2016,115677,471,1.15677,407.1682356907596
CA,Richmond,2017,115677,533,1.15677,460.76575291544555
CA,Richmond,2018,115677,576,1.15677,497.9382245390181
CA,Richmond,2019,115677,783,1.15677,676.8847739827278
CA,Richmond,2020,115677,928,1.15677,802.2338062017513
CA,Richmond,2021,115677,979,1.15677,846.3220864994769
CA,Richmond,2022,115677,1045,1.15677,903.3775080612394
CA,Richmond,2023,115677,195,1.15677,168.57283643248007
CA,Riverside,2016,314858,2024,3.14858,642.8294659814901
CA,Riverside,2017,314858,2592,3.14858,823.2282489249122
CA,Riverside,2018,314858,2394,3.14858,760.3427576875926
CA,Riverside,2019,314858,3246,3.14858,1030.9409321027256
CA,Riverside,2020,314858,4836,3.14858,1535.9304829478685
CA,Riverside,2021,314858,4795,3.14858,1522.9087398128681
CA,Riverside,2022,314858,5295,3.14858,1681.7104853616552
CA,Riverside,2023,314858,1135,3.14858,360.47996239574667
CA,Roseville,2016,145687,392,1.45687,269.06999251820685
CA,Roseville,2017,145687,400,1.45687,274.5612168553131
CA,Roseville,2018,145687,403,1.45687,276.6204259817279
CA,Roseville,2019,145687,516,1.45687,354.1839697433539
CA,Roseville,2020,145687,563,1.45687,386.4449127238532
CA,Roseville,2021,145687,708,1.45687,485.9733538339041
CA,Roseville,2022,145687,833,1.45687,571.7737341011895
CA,Roseville,2023,145687,162,1.45687,111.19729282640179
CA,Sacramento,2016,518605,5985,5.18605,1154.0575196922514
CA,Sacramento,2017,518605,6043,5.18605,1165.2413686717252
CA,Sacramento,2018,518605,5089,5.18605,981.2863354576219
CA,Sacramento,2019,518605,8542,5.18605,1647.1109997011213
CA,Sacramento,2020,518605,11353,5.18605,2189.14202524079
CA,Sacramento,2021,518605,12961,5.18605,2499.2045969475807
CA,Sacramento,2022,518605,13543,5.18605,2611.428736707128
CA,Sacramento,2023,518605,2748,5.18605,529.8830516481715
CA,Salinas,2016,163004,374,1.63004,229.44222227675397
CA,Salinas,2017,163004,372,1.63004,228.21525852126328
CA,Salinas,2018,163004,622,1.63004,381.58572795759613
CA,Salinas,2019,163004,958,1.63004,587.7156388800275
CA,Salinas,2020,163004,1427,1.63004,875.4386395425879
CA,Salinas,2021,163004,1605,1.63004,984.638413781257
CA,Salinas,2022,163004,1704,1.63004,1045.3731196780448
CA,Salinas,2023,163004,294,1.63004,180.36367205712745
CA,San Bernardino,2016,220821,1462,2.20821,662.0747120971286
CA,San Bernardino,2017,220821,1799,2.20821,814.6870089348387
CA,San Bernardino,2018,220821,1694,2.20821,767.1371835106263
CA,San Bernardino,2019,220821,2545,2.20821,1152.517197186862
CA,San Bernardino,2020,220821,4394,2.20821,1989.8469801332303
CA,San Bernardino,2021,220821,4467,2.20821,2022.9054301900637
CA,San Bernardino,2022,220821,4573,2.20821,2070.9081110945067
CA,San Bernardino,2023,220821,1056,2.20821,478.2153871235073
CA,San Diego,2016,1385398,5057,13.85398,365.0214595372593
CA,San Diego,2017,1385398,5289,13.85398,381.76754983044583
CA,San Diego,2018,1385398,4497,13.85398,324.5998622778436
CA,San Diego,2019,1385398,6221,13.85398,449.04063669790196
CA,San Diego,2020,1385398,7616,13.85398,549.7337227280536
CA,San Diego,2021,1385398,10741,13.85398,775.3006717203288
CA,San Diego,2022,1385398,13324,13.85398,961.7452890793837
CA,San Diego,2023,1385398,2759,13.85398,199.14854792629987
CA,San Francisco,2016,865933,1655,8.65933,191.12333171273065
CA,San Francisco,2017,865933,1947,8.65933,224.84418540464446
CA,San Francisco,2018,865933,2003,8.65933,231.31119844144985
CA,San Francisco,2019,865933,2708,8.65933,312.72627327980337
CA,San Francisco,2020,865933,2753,8.65933,317.9229801843791
CA,San Francisco,2021,865933,2963,8.65933,342.1742790723993
CA,San Francisco,2022,865933,3163,8.65933,365.27075420384716
CA,San Francisco,2023,865933,583,8.65933,67.32622500817037
CA,San Jose,2016,1013337,3853,10.13337,380.228887329684
CA,San Jose,2017,1013337,4110,10.13337,405.59063766545586
CA,San Jose,2018,1013337,4082,10.13337,402.8274897689515
CA,San Jose,2019,1013337,5354,10.13337,528.353351353005
CA,San Jose,2020,1013337,5238,10.13337,516.9060243532014
CA,San Jose,2021,1013337,5343,10.13337,527.2678289650926
CA,San Jose,2022,1013337,5301,10.13337,523.1231071203362
CA,San Jose,2023,1013337,1250,10.13337,123.35481680822866
CA,San Mateo,2016,105087,679,1.05087,646.1313007317747
CA,San Mateo,2017,105087,783,1.05087,745.0969196951098
CA,San Mateo,2018,105087,786,1.05087,747.951697165206
CA,San Mateo,2019,105087,1079,1.05087,1026.7682967446021
CA,San Mateo,2020,105087,1045,1.05087,994.4141520835118
CA,San Mateo,2021,105087,1013,1.05087,963.9631924024856
CA,San Mateo,2022,105087,1012,1.05087,963.0115999124536
CA,San Mateo,2023,105087,205,1.05087,195.07646045657407
CA,Santa Ana,2016,313818,799,3.13818,254.6061730047352
CA,Santa Ana,2017,313818,847,3.13818,269.9016627471974
CA,Santa Ana,2018,313818,904,3.13818,288.0650568163713
CA,Santa Ana,2019,313818,1113,3.13818,354.66416840334205
CA,Santa Ana,2020,313818,1399,3.13818,445.7997947855126
CA,Santa Ana,2021,313818,1721,3.13818,548.4070384745298
CA,Santa Ana,2022,313818,2119,3.13818,675.2321409224454
CA,Santa Ana,2023,313818,412,3.13818,131.2862869561338
CA,Santa Clara,2016,127922,479,1.27922,374.44692859711387
CA,Santa Clara,2017,127922,454,1.27922,354.9037694845296
CA,Santa Clara,2018,127922,232,1.27922,181.36051656478165
CA,Santa Clara,2019,127922,303,1.27922,236.86308844452088
CA,Santa Clara,2020,127922,200,1.27922,156.34527290067385
CA,Santa Clara,2021,127922,310,1.27922,242.33517299604446
CA,Santa Clara,2022,127922,371,1.27922,290.02048123074997
CA,Santa Clara,2023,127922,79,1.27922,61.75638279576617
CA,Santa Clarita,2016,227182,165,2.27182,72.62899349420289
CA,Santa Clarita,2017,227182,192,2.27182,84.51373788416336
CA,Santa Clarita,2018,227182,207,2.27182,91.11637365636362
CA,Santa Clarita,2019,227182,277,2.27182,121.92867392663152
CA,Santa Clarita,2020,227182,335,2.27182,147.4588655791392
CA,Santa Clarita,2021,227182,444,2.27182,195.43801885712776
CA,Santa Clarita,2022,227182,469,2.27182,206.44241181079488
CA,Santa Clarita,2023,227182,78,2.27182,34.333706015441365
CA,Santa Maria,2016,109309,14,1.09309,12.807728549341775
CA,Santa Maria,2017,109309,98,1.09309,89.65409984539242
CA,Santa Maria,2018,109309,229,1.09309,209.49784555709047
CA,Santa Maria,2019,109309,356,1.09309,325.68224025469084
CA,Santa Maria,2020,109309,598,1.09309,547.0729766075987
CA,Santa Maria,2021,109309,803,1.09309,734.6147160801032
CA,Santa Maria,2022,109309,949,1.09309,868.1810280946675
CA,Santa Maria,2023,109309,198,1.09309,181.1378751978337
CA,Santa Rosa,2016,179213,872,1.79213,486.57184467644646
CA,Santa Rosa,2017,179213,880,1.79213,491.035806554212
CA,Santa Rosa,2018,179213,942,1.79213,525.6315111068951
CA,Santa Rosa,2019,179213,1185,1.79213,661.2243531440241
CA,Santa Rosa,2020,179213,1576,1.79213,879.4004899198161
CA,Santa Rosa,2021,179213,1733,1.79213,967.0057417709653
CA,Santa Rosa,2022,179213,1594,1.79213,889.4444041447886
CA,Santa Rosa,2023,179213,337,1.79213,188.04439410087437
CA,Simi Valley,2016,126809,125,1.26809,98.57344510247695
CA,Simi Valley,2017,126809,175,1.26809,138.00282314346774
CA,Simi Valley,2018,126809,170,1.26809,134.05988533936866
CA,Simi Valley,2019,126809,270,1.26809,212.91864142135023
CA,Simi Valley,2020,126809,293,1.26809,231.056155320206
CA,Simi Valley,2021,126809,277,1.26809,218.43875434708895
CA,Simi Valley,2022,126809,325,1.26809,256.2909572664401
CA,Simi Valley,2023,126809,98,1.26809,77.28158096034194
CA,Stockton,2016,317818,971,3.17818,305.52076974872415
CA,Stockton,2017,317818,790,3.17818,248.56993625282396
CA,Stockton,2018,317818,803,3.17818,252.66032760888308
CA,Stockton,2019,317818,1196,3.17818,376.3160047574398
CA,Stockton,2020,317818,2103,3.17818,661.699463214796
CA,Stockton,2021,317818,2250,3.17818,707.9523500871569
CA,Stockton,2022,317818,2868,3.17818,902.4032622444292
CA,Stockton,2023,317818,543,3.17818,170.85250048770052
CA,Sunnyvale,2016,155550,400,1.5555,257.1520411443266
CA,Sunnyvale,2017,155550,415,1.5555,266.79524268723884
CA,Sunnyvale,2018,155550,392,1.5555,252.00900032144003
CA,Sunnyvale,2019,155550,533,1.5555,342.65509482481514
CA,Sunnyvale,2020,155550,369,1.5555,237.22275795564127
CA,Sunnyvale,2021,155550,352,1.5555,226.29379620700738
CA,Sunnyvale,2022,155550,666,1.5555,428.15814850530376
CA,Sunnyvale,2023,155550,146,1.5555,93.8604950176792
CA,Temecula,2016,109376,480,1.09376,438.8531304856641
CA,Temecula,2017,109376,506,1.09376,462.62434172030424
CA,Temecula,2018,109376,380,1.09376,347.4253949678174
CA,Temecula,2019,109376,576,1.09376,526.6237565827969
CA,Temecula,2020,109376,788,1.09376,720.4505558806319
CA,Temecula,2021,109376,776,1.09376,709.4792276184903
CA,Temecula,2022,109376,868,1.09376,793.5927442949093
CA,Temecula,2023,109376,204,1.09376,186.51258045640725
CA,Thousand Oaks,2016,127274,76,1.27274,59.71368857739994
CA,Thousand Oaks,2017,127274,75,1.27274,58.92798214874994
CA,Thousand Oaks,2018,127274,81,1.27274,63.64222072064994
CA,Thousand Oaks,2019,127274,125,1.27274,98.2133035812499
CA,Thousand Oaks,2020,127274,163,1.27274,128.07014786994986
CA,Thousand Oaks,2021,127274,216,1.27274,169.71258858839983
CA,Thousand Oaks,2022,127274,212,1.27274,166.56976287379985
CA,Thousand Oaks,2023,127274,47,1.27274,36.928202146549964
CA,Torrance,2016,147156,535,1.47156,363.5597597107831
CA,Torrance,2017,147156,479,1.47156,325.5049063578787
CA,Torrance,2018,147156,555,1.47156,377.15077876539186
CA,Torrance,2019,147156,710,1.47156,482.4811764386094
CA,Torrance,2020,147156,778,1.47156,528.690641224279
CA,Torrance,2021,147156,1121,1.47156,761.7766180108184
CA,Torrance,2022,147156,1103,1.47156,749.5447008616707
CA,Torrance,2023,147156,184,1.47156,125.03737530240018
CA,Vacaville,2016,102256,317,1.02256,310.00625880143957
CA,Vacaville,2017,102256,368,1.02256,359.88108277264905
CA,Vacaville,2018,102256,340,1.02256,332.4988264747301
CA,Vacaville,2019,102256,526,1.02256,514.395243310906
CA,Vacaville,2020,102256,638,1.02256,623.9242685025818
CA,Vacaville,2021,102256,606,1.02256,592.6302613049602
CA,Vacaville,2022,102256,801,1.02256,783.3281176654672
CA,Vacaville,2023,102256,149,1.02256,145.71272101392586
CA,Vallejo,2016,125350,553,1.2535,441.1647387315516
CA,Vallejo,2017,125350,544,1.2535,433.98484244116474
CA,Vallejo,2018,125350,590,1.2535,470.68209014758673
CA,Vallejo,2019,125350,792,1.2535,631.8308735540486
CA,Vallejo,2020,125350,827,1.2535,659.7526924611088
CA,Vallejo,2021,125350,927,1.2535,739.5293179098524
CA,Vallejo,2022,125350,822,1.2535,655.7638611886717
CA,Vallejo,2023,125350,186,1.2535,148.38452333466293
CA,Victorville,2016,132924,93,1.32924,69.96479191116728
CA,Victorville,2017,132924,160,1.32924,120.36953447082544
CA,Victorville,2018,132924,190,1.32924,142.9388221841052
CA,Victorville,2019,132924,260,1.32924,195.60049351509133
CA,Victorville,2020,132924,332,1.32924,249.76678402696277
CA,Victorville,2021,132924,552,1.32924,415.27489392434774
CA,Victorville,2022,132924,657,1.32924,494.26740092082696
CA,Victorville,2023,132924,92,1.32924,69.21248232072463
CA,Visalia,2016,140109,17,1.40109,12.133410416175979
CA,Visalia,2017,140109,124,1.40109,88.50252303563654
CA,Visalia,2018,140109,265,1.40109,189.13845648744908
CA,Visalia,2019,140109,359,1.40109,256.22907878865743
CA,Visalia,2020,140109,688,1.40109,491.04625684288663
CA,Visalia,2021,140109,892,1.40109,636.6471818369984
CA,Visalia,2022,140109,2223,1.40109,1586.6218444211293
CA,Visalia,2023,140109,169,1.40109,120.62037413727884
CA,West Covina,2016,109396,701,1.09396,640.7912537935573
CA,West Covina,2017,109396,699,1.09396,638.9630333833047
CA,West Covina,2018,109396,751,1.09396,686.4967640498738
CA,West Covina,2019,109396,810,1.09396,740.4292661523273
CA,West Covina,2020,109396,932,1.09396,851.9507111777395
CA,West Covina,2021,109396,937,1.09396,856.5212622033712
CA,West Covina,2022,109396,1168,1.09396,1067.6807195875535
CA,West Covina,2023,109396,205,1.09396,187.39259205089766
CO,Arvada,2016,122903,6,1.22903,4.8818987331472785
CO,Arvada,2017,122903,62,1.22903,50.446286909188544
CO,Arvada,2018,122903,161,1.22903,130.99761600611865
CO,Arvada,2019,122903,193,1.22903,157.03440924957079
